Transaction_ID,Account_ID,Amount,Category,Risk_Score
TXN-026273,95839,151.77,Travel,Medium
TXN-026274,24272,111.18,Procurement,Low
TXN-026275,32586,333.48,Payroll,Low
TXN-026276,43545,622.75,Operations,Low
TXN-026277,12566,895.53,Travel,Medium
TXN-026278,86489,221.8,IT Services,Low
TXN-026279,75355,482.3,IT Services,Low
TXN-026280,41696,334.76,Payroll,Low
TXN-026281,82940,1704.57,Travel,Low
TXN-026282,77117,1080.2,Operations,Medium
TXN-026283,89602,1079.7,Procurement,Low
TXN-026284,50735,442.8,Procurement,Low
TXN-026285,83375,297.09,Operations,Low
TXN-026286,60637,537.57,Payroll,Low
TXN-026287,32129,96.97,IT Services,Low
TXN-026288,40845,1082.67,Payroll,Low
TXN-026289,89449,168.2,Payroll,High
TXN-026290,76500,886.94,Operations,High
TXN-026291,20739,187.27,Travel,Low
TXN-026292,68172,379.09,Travel,Medium
TXN-026293,12673,749.81,Procurement,Medium
TXN-026294,41171,260.22,IT Services,Medium
TXN-026295,99179,231.59,IT Services,Low
TXN-026296,20624,1104.06,Procurement,High
TXN-026297,76764,45.7,IT Services,Low
TXN-026298,62930,931.11,IT Services,High
TXN-026299,44608,1326.92,Travel,Low
TXN-026300,59649,424.1,IT Services,Low
TXN-026301,92456,605.32,Procurement,Low
TXN-026302,29689,998.25,Operations,Medium
TXN-026303,73503,295.93,Payroll,Low
TXN-026304,82660,1065.11,Payroll,Low
TXN-026305,52124,242.82,Procurement,Low
TXN-026306,17587,192.98,Operations,High
TXN-026307,13527,2053.2,Payroll,Low
TXN-026308,43067,25.82,Procurement,Low
TXN-026309,61538,202.51,Operations,High
TXN-026310,79499,316.75,Payroll,Low
TXN-026311,47455,196.17,Procurement,High
TXN-026312,30243,175.76,Procurement,Low
TXN-026313,42693,241.56,IT Services,Medium
TXN-026314,79231,263.8,Payroll,Low
TXN-026315,84648,47.15,Travel,Low
TXN-026316,42059,756.37,Travel,Low
TXN-026317,68867,102.11,Procurement,Low
TXN-026318,82778,30.94,Operations,Low
TXN-026319,85477,456.26,Operations,Low
TXN-026320,65283,562.2,Procurement,High
TXN-026321,73853,724.14,IT Services,Low
TXN-026322,30001,55.94,Procurement,Low
TXN-026323,12700,104.21,Travel,Medium
TXN-026324,60157,110.64,IT Services,Medium
TXN-026325,28085,460.26,Operations,Medium
TXN-026326,73883,1112.37,Travel,Low
TXN-026327,68147,622.81,Operations,Low
TXN-026328,23339,198.95,Operations,Low
TXN-026329,25834,969.21,Travel,Low
TXN-026330,86620,564.02,Travel,High
TXN-026331,39543,593.09,Operations,Low
TXN-026332,45930,1587.48,Payroll,Low
TXN-026333,51074,1511.53,IT Services,Low
TXN-026334,70673,253.61,Payroll,Low
TXN-026335,39044,515.07,Payroll,Low
TXN-026336,88673,122.84,Payroll,Low
TXN-026337,44905,275.44,Operations,Low
TXN-026338,64004,169.7,Payroll,Low
TXN-026339,72761,238.93,Operations,Low
TXN-026340,81484,572.59,IT Services,Low
TXN-026341,93725,128.02,Procurement,Low
TXN-026342,98333,109.43,Operations,Low
TXN-026343,79105,248.48,Operations,Low
TXN-026344,36012,61.65,Payroll,Low
TXN-026345,73696,850.72,Payroll,Low
TXN-026346,88513,1601.01,Travel,Low
TXN-026347,31694,818.07,Operations,Low
TXN-026348,54388,389.01,Operations,Low
TXN-026349,92368,570.64,Operations,Low
TXN-026350,42835,828.86,Procurement,Low
TXN-026351,77398,45.33,Travel,Low
TXN-026352,28186,280.75,Payroll,Low
TXN-026353,39545,87.61,Travel,Low
TXN-026354,54391,57.56,Procurement,Low
TXN-026355,83855,721.42,Procurement,Low
TXN-026356,55788,986.21,Payroll,Medium
TXN-026357,38401,53.76,Operations,Medium
TXN-026358,68611,108.5,Operations,Low
TXN-026359,22202,134.76,Payroll,Low
TXN-026360,73368,982.29,Payroll,Low
TXN-026361,95658,1234.2,Payroll,Low
TXN-026362,43135,734.03,Operations,Low
TXN-026363,98121,805.74,IT Services,Medium
TXN-026364,73535,219.8,Payroll,Low
TXN-026365,24897,272.39,Procurement,Low
TXN-026366,31291,174.59,Operations,Low
TXN-026367,63408,1599.59,Travel,Low
TXN-026368,83830,660.35,Payroll,Low
TXN-026369,64093,218.78,Payroll,Low
TXN-026370,14507,82.9,Travel,Low
TXN-026371,38854,118.34,Travel,Low
TXN-026372,25475,124.13,Procurement,Low
TXN-026373,54905,487.01,Operations,Low
TXN-026374,89870,1176.3,Operations,Low
TXN-026375,94366,1025.05,Operations,Medium
TXN-026376,94285,46.13,Procurement,Low
TXN-026377,50185,627.31,Procurement,High
TXN-026378,74398,101.77,IT Services,Low
TXN-026379,86593,195.79,Payroll,Low
TXN-026380,36427,402.42,Travel,High
TXN-026381,65535,929.17,Travel,Low
TXN-026382,86572,145.08,Travel,High
TXN-026383,73690,1045.06,Procurement,Medium
TXN-026384,24060,673.52,Payroll,Low
TXN-026385,60641,570.83,Procurement,Low
TXN-026386,23607,81.3,IT Services,Low
TXN-026387,73560,331.44,Travel,Low
TXN-026388,74213,170.88,Operations,Medium
TXN-026389,99610,453.54,Payroll,Medium
TXN-026390,71776,569.81,IT Services,High
TXN-026391,58864,43.8,Operations,Medium
TXN-026392,95309,526.67,Operations,Medium
TXN-026393,42970,354.69,Payroll,Low
TXN-026394,38210,922.22,Travel,Low
TXN-026395,54088,798.16,Payroll,Low
TXN-026396,70035,276.34,Operations,Low
TXN-026397,21683,1879.13,Operations,Medium
TXN-026398,12962,452.04,Payroll,Low
TXN-026399,72248,1667.21,Travel,Medium
TXN-026400,45552,645.17,Operations,High
TXN-026401,55321,271.75,Payroll,Low
TXN-026402,57350,143.14,Operations,Medium
TXN-026403,73565,323.13,Procurement,Medium
TXN-026404,53861,1384.81,Procurement,Low
TXN-026405,49164,79.76,Travel,Low
TXN-026406,92095,318.39,Payroll,High
TXN-026407,54963,223.0,Operations,Low
TXN-026408,81227,1019.73,Payroll,Low
TXN-026409,13532,824.97,Operations,Low
TXN-026410,30733,411.64,IT Services,High
TXN-026411,93463,278.13,Procurement,Low
TXN-026412,53114,586.29,Payroll,Low
TXN-026413,89018,1539.68,Travel,Low
TXN-026414,15456,63.33,Travel,Low
TXN-026415,13413,1155.46,Operations,Low
TXN-026416,17085,184.23,Procurement,Medium
TXN-026417,37937,12.11,IT Services,Low
TXN-026418,30563,685.47,Operations,Low
TXN-026419,84868,786.59,Procurement,Low
TXN-026420,47575,191.75,Travel,Low
TXN-026421,17386,763.55,Payroll,Medium
TXN-026422,69150,809.79,Travel,High
TXN-026423,39572,572.43,IT Services,Low
TXN-026424,45271,29.7,Operations,Low
TXN-026425,59810,560.44,Travel,Low
TXN-026426,74260,1357.12,Payroll,Low
TXN-026427,86566,494.21,Travel,Medium
TXN-026428,23138,238.58,IT Services,Low
TXN-026429,57369,424.46,Procurement,Medium
TXN-026430,25646,2501.45,Payroll,Low
TXN-026431,38812,329.88,Operations,Low
TXN-026432,98958,931.16,Operations,Low
TXN-026433,86181,84.56,Travel,Medium
TXN-026434,24628,39.07,Procurement,Low
TXN-026435,34486,257.27,Travel,Medium
TXN-026436,97945,84.12,Operations,Low
TXN-026437,49266,210.63,Payroll,Low
TXN-026438,98268,638.38,Travel,Medium
TXN-026439,56557,304.83,IT Services,Low
TXN-026440,94961,203.72,IT Services,Low
TXN-026441,87731,1120.52,Procurement,Low
TXN-026442,94258,14.74,Procurement,Low
TXN-026443,26494,851.08,Procurement,High
TXN-026444,31571,495.46,IT Services,Low
TXN-026445,44486,33.78,Payroll,Medium
TXN-026446,98436,27.38,Payroll,Low
TXN-026447,71635,104.31,Operations,Low
TXN-026448,10125,1905.03,Payroll,Low
TXN-026449,58814,54.8,IT Services,Low
TXN-026450,29318,681.34,Procurement,Low
TXN-026451,72363,266.74,Operations,Medium
TXN-026452,53162,145.02,IT Services,Low
TXN-026453,17590,437.84,Procurement,Medium
TXN-026454,44850,239.58,IT Services,Medium
TXN-026455,22134,195.66,IT Services,Low
TXN-026456,35230,146.97,IT Services,High
TXN-026457,25058,316.08,Operations,Low
TXN-026458,89837,102.93,IT Services,High
TXN-026459,37039,965.09,IT Services,Low
TXN-026460,75820,457.93,Travel,Medium
TXN-026461,48334,42.47,Travel,Low
TXN-026462,53525,315.36,Procurement,Low
TXN-026463,94194,506.57,IT Services,High
TXN-026464,38443,998.84,IT Services,Low
TXN-026465,13972,21.88,IT Services,Low
TXN-026466,74936,314.66,IT Services,High
TXN-026467,89215,621.82,IT Services,Low
TXN-026468,39519,119.16,Travel,Medium
TXN-026469,89914,135.09,Procurement,Low
TXN-026470,85864,346.35,Procurement,Medium
TXN-026471,65881,1089.22,Travel,High
TXN-026472,34732,263.97,Travel,Low
TXN-026473,27673,341.3,Travel,Medium
TXN-026474,85909,514.97,IT Services,Low
TXN-026475,15720,196.1,IT Services,Medium
TXN-026476,69115,1019.03,Payroll,Low
TXN-026477,61940,1643.24,Travel,Low
TXN-026478,15153,535.35,Operations,Low
TXN-026479,81762,518.71,Operations,Low
TXN-026480,78512,569.74,IT Services,Medium
TXN-026481,48019,117.77,Procurement,Low
TXN-026482,94833,669.08,Operations,Low
TXN-026483,26587,223.07,Payroll,High
TXN-026484,28206,2516.77,Payroll,Medium
TXN-026485,20736,707.5,Procurement,Low
TXN-026486,16971,448.25,IT Services,Low
TXN-026487,66577,1226.55,Procurement,Low
TXN-026488,85043,1763.95,Operations,Low
TXN-026489,35724,862.08,Payroll,Low
TXN-026490,97702,716.52,IT Services,Low
TXN-026491,88694,41.29,Payroll,High
TXN-026492,65155,622.11,Procurement,Low
TXN-026493,21108,214.55,Travel,High
TXN-026494,87613,1339.01,Payroll,Low
TXN-026495,79711,483.07,Operations,Low
TXN-026496,66938,241.54,IT Services,Low
TXN-026497,78498,216.98,Procurement,High
TXN-026498,89152,414.65,Payroll,Medium
TXN-026499,27751,348.14,Payroll,Low
TXN-026500,80746,257.87,Payroll,Medium
TXN-026501,42390,126.88,Travel,High
TXN-026502,25993,805.98,Operations,Low
TXN-026503,70403,294.06,Payroll,Low
TXN-026504,36859,62.07,Procurement,Low
TXN-026505,30878,54.64,IT Services,Medium
TXN-026506,90459,145.98,Operations,Low
TXN-026507,37100,411.74,Travel,Low
TXN-026508,99622,90.07,IT Services,Low
TXN-026509,72284,131.05,Travel,Low
TXN-026510,69976,358.28,Operations,Medium
TXN-026511,50023,132.8,Payroll,Low
TXN-026512,57709,986.19,Operations,Low
TXN-026513,86553,455.81,IT Services,Medium
TXN-026514,64524,54.87,Procurement,High
TXN-026515,95049,85.35,Payroll,Low
TXN-026516,54974,118.56,Payroll,High
TXN-026517,56478,506.98,Operations,Low
TXN-026518,63768,65.83,IT Services,Low
TXN-026519,90396,32.13,Operations,Low
TXN-026520,83622,661.82,Procurement,Low
TXN-026521,58544,335.17,IT Services,Low
TXN-026522,28050,954.55,Operations,High
TXN-026523,29784,797.17,Procurement,Low
TXN-026524,21774,169.76,Procurement,Medium
TXN-026525,44968,116.76,Operations,Low
TXN-026526,68236,373.16,Travel,Low
TXN-026527,87678,51.75,IT Services,Low
TXN-026528,60135,511.01,Procurement,Medium
TXN-026529,33007,16.13,Payroll,High
TXN-026530,35158,822.54,Procurement,Low
TXN-026531,81587,1116.82,Operations,Medium
TXN-026532,14115,2796.43,Operations,Low
TXN-026533,94560,220.88,Travel,Low
TXN-026534,69317,422.68,Payroll,High
TXN-026535,16371,1003.75,IT Services,Low
TXN-026536,49355,320.08,Travel,Medium
TXN-026537,53375,209.69,Procurement,Low
TXN-026538,84616,35.03,IT Services,High
TXN-026539,77419,260.5,IT Services,Low
TXN-026540,80357,51.09,Procurement,Low
TXN-026541,18338,235.49,Payroll,Low
TXN-026542,32007,220.06,Travel,Low
TXN-026543,12477,530.9,Payroll,High
TXN-026544,88671,237.91,Procurement,Low
TXN-026545,52423,252.39,IT Services,Low
TXN-026546,85973,178.68,Travel,Low
TXN-026547,58100,478.22,Procurement,Medium
TXN-026548,85038,256.62,Payroll,Low
TXN-026549,39236,1493.94,Procurement,Low
TXN-026550,10368,1122.68,Procurement,Low
TXN-026551,35839,145.19,Travel,Medium
TXN-026552,83098,268.73,IT Services,Low
TXN-026553,17139,513.36,IT Services,Low
TXN-026554,37141,18.22,Operations,Low
TXN-026555,74262,139.0,Operations,Low
TXN-026556,16704,177.76,IT Services,High
TXN-026557,11887,267.41,IT Services,Low
TXN-026558,21975,1110.52,Procurement,Medium
TXN-026559,10544,60.64,Operations,High
TXN-026560,94984,44.05,Operations,Low
TXN-026561,98366,555.94,Travel,Low
TXN-026562,56323,236.67,Operations,Low
TXN-026563,60382,107.84,IT Services,Medium
TXN-026564,33926,615.01,Procurement,Medium
TXN-026565,23333,149.16,Operations,Medium
TXN-026566,26942,426.94,Travel,Medium
TXN-026567,90220,272.76,Travel,High
TXN-026568,32447,234.09,Travel,Low
TXN-026569,84397,648.53,Payroll,Medium
TXN-026570,34833,485.19,Procurement,Low
TXN-026571,92990,370.61,Travel,Low
TXN-026572,76586,78.53,IT Services,Low
TXN-026573,95958,450.51,IT Services,Low
TXN-026574,31530,600.05,IT Services,Low
TXN-026575,57060,853.16,Operations,Low
TXN-026576,91292,187.91,IT Services,High
TXN-026577,79558,163.47,Procurement,Medium
TXN-026578,51104,700.7,IT Services,Low
TXN-026579,12634,325.04,Operations,High
TXN-026580,75210,270.32,IT Services,Low
TXN-026581,17288,97.55,Payroll,Low
TXN-026582,84528,294.72,Procurement,Low
TXN-026583,44253,657.55,Travel,Low
TXN-026584,37005,309.42,IT Services,Medium
TXN-026585,59824,1040.72,Operations,Low
TXN-026586,87702,12.11,Procurement,Low
TXN-026587,63574,109.21,IT Services,Low
TXN-026588,27798,486.76,Payroll,Low
TXN-026589,70712,567.34,Travel,Low
TXN-026590,39301,171.28,Operations,Low
TXN-026591,65267,1432.72,IT Services,Low
TXN-026592,13894,210.72,IT Services,Low
TXN-026593,13846,274.83,Payroll,Medium
TXN-026594,73571,1882.8,Operations,High
TXN-026595,24481,336.19,Procurement,Low
TXN-026596,52154,484.49,Operations,Medium
TXN-026597,61176,398.46,Travel,Low
TXN-026598,66628,107.71,Payroll,Low
TXN-026599,18048,2393.91,Travel,Low
TXN-026600,37386,40.44,IT Services,Low
TXN-026601,43336,2062.06,Payroll,High
TXN-026602,33853,325.55,Operations,Medium
TXN-026603,44713,115.12,Payroll,Low
TXN-026604,67690,101.32,Procurement,Low
TXN-026605,26791,542.95,Operations,Medium
TXN-026606,79764,630.33,Operations,High
TXN-026607,87481,1154.81,Travel,Low
TXN-026608,51573,144.93,Procurement,High
TXN-026609,49899,293.88,Procurement,Low
TXN-026610,24975,1783.55,Procurement,High
TXN-026611,83247,289.31,Travel,Low
TXN-026612,22105,317.71,Payroll,Low
TXN-026613,59645,180.21,IT Services,High
TXN-026614,40146,1033.78,Payroll,Low
TXN-026615,90774,237.56,Payroll,Low
TXN-026616,13868,514.67,Operations,Low
TXN-026617,63537,110.81,Payroll,Low
TXN-026618,54294,488.22,Operations,Low
TXN-026619,71264,1368.79,Travel,Low
TXN-026620,85596,759.91,IT Services,Low
TXN-026621,15433,45.05,Procurement,Low
TXN-026622,32612,512.51,Payroll,Low
TXN-026623,27822,418.98,Payroll,Low
TXN-026624,44120,216.68,Operations,Low
TXN-026625,51004,934.81,Procurement,Low
TXN-026626,31294,794.41,Procurement,Medium
TXN-026627,94300,532.92,Payroll,Medium
TXN-026628,80096,691.64,Travel,Low
TXN-026629,92119,117.32,IT Services,Low
TXN-026630,91096,1275.15,Procurement,Low
TXN-026631,14424,561.36,Travel,Medium
TXN-026632,50615,325.38,Payroll,Low
TXN-026633,36863,117.28,Procurement,High
TXN-026634,39469,584.05,Procurement,Low
TXN-026635,33184,60.86,Travel,Medium
TXN-026636,99446,202.65,Procurement,Medium
TXN-026637,97940,436.4,Travel,Medium
TXN-026638,45175,529.36,Travel,Low
TXN-026639,64649,18.74,Travel,Low
TXN-026640,73872,14.42,Payroll,Low
TXN-026641,79327,69.09,Payroll,Low
TXN-026642,42208,741.22,IT Services,High
TXN-026643,62445,428.63,Payroll,Low
TXN-026644,61998,478.77,Travel,Low
TXN-026645,66994,472.45,Procurement,Low
TXN-026646,62463,28.76,IT Services,Low
TXN-026647,69895,104.54,IT Services,Low
TXN-026648,85165,660.73,Procurement,Medium
TXN-026649,42894,528.83,Payroll,Low
TXN-026650,31990,304.66,IT Services,High
TXN-026651,52580,20.31,Procurement,Low
TXN-026652,83230,279.65,Payroll,Low
TXN-026653,46087,152.48,Travel,Low
TXN-026654,18673,607.46,Operations,High
TXN-026655,48199,880.56,Travel,Low
TXN-026656,42187,360.39,IT Services,Low
TXN-026657,79914,268.36,Payroll,Low
TXN-026658,33553,169.44,Operations,Medium
TXN-026659,62287,58.59,Payroll,Low
TXN-026660,53780,242.41,IT Services,Low
TXN-026661,98060,576.65,Operations,Low
TXN-026662,92158,558.42,Travel,Low
TXN-026663,11420,276.18,IT Services,Low
TXN-026664,57440,1700.38,IT Services,Low
TXN-026665,75876,1417.33,Procurement,Low
TXN-026666,54310,1052.33,Procurement,Low
TXN-026667,53953,296.17,Operations,Low
TXN-026668,14987,696.26,Travel,Medium
TXN-026669,55517,1332.54,Travel,Low
TXN-026670,42456,679.01,Payroll,Medium
TXN-026671,48180,199.72,Procurement,Low
TXN-026672,72237,45.22,Operations,Medium
TXN-026673,95398,1595.19,Procurement,Low
TXN-026674,67505,2451.53,IT Services,Medium
TXN-026675,83206,601.5,Travel,Low
TXN-026676,99782,199.43,Operations,Medium
TXN-026677,89302,1011.35,Travel,Medium
TXN-026678,39681,1543.66,IT Services,Low
TXN-026679,18323,363.06,IT Services,Low
TXN-026680,77393,196.73,Payroll,Low
TXN-026681,57223,270.74,Payroll,Medium
TXN-026682,70832,48.36,Operations,Low
TXN-026683,35247,426.97,IT Services,Low
TXN-026684,94076,248.09,Payroll,Low
TXN-026685,18484,1089.42,IT Services,Low
TXN-026686,40682,171.17,Payroll,Medium
TXN-026687,80459,14.2,Procurement,Low
TXN-026688,52019,678.11,Travel,Low
TXN-026689,91456,13.72,IT Services,Low
TXN-026690,53263,404.8,Operations,Medium
TXN-026691,31938,109.99,Operations,Low
TXN-026692,64890,481.42,Operations,Low
TXN-026693,23319,120.25,Travel,Medium
TXN-026694,69432,358.45,IT Services,High
TXN-026695,70772,214.04,Operations,Low
TXN-026696,16900,110.79,Travel,High
TXN-026697,77696,476.31,Procurement,Low
TXN-026698,26236,52.9,Procurement,Low
TXN-026699,74255,1426.26,Travel,Low
TXN-026700,66485,762.83,Payroll,Medium
TXN-026701,72293,1247.68,Travel,Low
TXN-026702,16221,31.7,IT Services,Low
TXN-026703,35294,11.07,Payroll,Medium
TXN-026704,20038,231.53,IT Services,Low
TXN-026705,95187,489.44,Operations,Low
TXN-026706,63649,150.12,Procurement,Low
TXN-026707,33360,408.51,Payroll,High
TXN-026708,18255,475.7,IT Services,Low
TXN-026709,78235,92.22,IT Services,Low
TXN-026710,97464,742.39,Payroll,Low
TXN-026711,58169,1387.25,Procurement,Low
TXN-026712,10372,521.0,IT Services,Low
TXN-026713,63179,1486.8,IT Services,Low
TXN-026714,67649,151.27,Operations,Low
TXN-026715,28898,28.6,Procurement,Low
TXN-026716,60083,152.13,Travel,Medium
TXN-026717,33855,532.22,Payroll,Low
TXN-026718,44758,465.2,Procurement,Low
TXN-026719,19607,165.58,Procurement,Medium
TXN-026720,84089,272.16,Operations,Low
TXN-026721,15383,239.14,Payroll,Low
TXN-026722,70112,1512.14,Travel,Low
TXN-026723,10715,198.69,Operations,Low
TXN-026724,19837,117.29,Procurement,Low
TXN-026725,67886,426.91,Travel,High
TXN-026726,60699,76.67,Operations,Low
TXN-026727,89486,364.51,Travel,High
TXN-026728,83528,590.69,Procurement,Medium
TXN-026729,36817,1444.67,Operations,Low
TXN-026730,59803,1124.01,IT Services,Low
TXN-026731,88893,930.1,Travel,Low
TXN-026732,80278,260.33,Procurement,Low
TXN-026733,70345,1132.04,Operations,Low
TXN-026734,23369,640.52,Travel,Low
TXN-026735,70428,301.27,Procurement,Low
TXN-026736,15044,425.15,Travel,Low
TXN-026737,75123,296.45,Travel,Low
TXN-026738,85824,119.57,IT Services,Low
TXN-026739,17261,310.45,Payroll,Low
TXN-026740,28064,833.6,Operations,Low
TXN-026741,85335,165.02,Payroll,Medium
TXN-026742,79058,521.3,IT Services,Low
TXN-026743,23690,412.9,IT Services,Low
TXN-026744,12057,1273.55,Operations,High
TXN-026745,47589,695.54,Travel,Low
TXN-026746,24559,234.23,Travel,Low
TXN-026747,23692,422.46,Procurement,Low
TXN-026748,58429,1220.75,Travel,Low
TXN-026749,75738,138.4,Travel,Low
TXN-026750,26972,331.69,Procurement,Low
TXN-026751,51530,135.31,Payroll,Low
TXN-026752,85073,281.01,IT Services,Low
TXN-026753,77178,39.99,IT Services,Medium
TXN-026754,11365,1053.62,Travel,Low
TXN-026755,75544,1923.97,Procurement,Medium
TXN-026756,59683,429.44,Travel,Medium
TXN-026757,68896,413.8,Operations,Low
TXN-026758,28001,1569.78,Procurement,High
TXN-026759,16722,259.81,Payroll,Low
TXN-026760,30100,495.23,Payroll,Medium
TXN-026761,27460,917.8,Travel,High
TXN-026762,99523,362.35,Procurement,Low
TXN-026763,71645,135.19,Operations,Low
TXN-026764,79551,847.53,IT Services,Medium
TXN-026765,78498,168.13,Procurement,Medium
TXN-026766,14840,938.23,Operations,Medium
TXN-026767,60064,1456.71,Travel,Medium
TXN-026768,96069,404.88,Payroll,Low
TXN-026769,95990,35.28,IT Services,Medium
TXN-026770,58105,1567.46,Payroll,Low
TXN-026771,15699,899.89,Operations,Low
TXN-026772,15922,72.42,IT Services,Low
TXN-026773,34919,506.3,Operations,Low
TXN-026774,68536,199.62,Payroll,Low
TXN-026775,36508,210.49,Procurement,Low
TXN-026776,97200,444.12,Payroll,Medium
TXN-026777,35278,632.19,Travel,High
TXN-026778,24862,15.65,Travel,Low
TXN-026779,23598,92.83,Operations,Low
TXN-026780,77434,1175.5,Travel,Low
TXN-026781,98475,351.59,Procurement,Low
TXN-026782,34774,348.52,Procurement,Medium
TXN-026783,62384,927.28,IT Services,Low
TXN-026784,12822,79.27,Travel,Low
TXN-026785,47252,635.3,Operations,Low
TXN-026786,97420,362.84,Payroll,Low
TXN-026787,23052,686.6,Procurement,Low
TXN-026788,93574,578.57,IT Services,Low
TXN-026789,92511,559.03,Operations,Low
TXN-026790,23269,979.1,Procurement,Low
TXN-026791,78577,410.12,Procurement,Medium
TXN-026792,26551,272.0,Operations,Low
TXN-026793,79915,120.63,IT Services,Medium
TXN-026794,17661,220.78,Procurement,Low
TXN-026795,74547,1029.84,Operations,Low
TXN-026796,82503,215.85,Operations,Low
TXN-026797,70614,2124.18,IT Services,Medium
TXN-026798,91210,478.23,Procurement,Low
TXN-026799,95930,853.61,Travel,Low
TXN-026800,23531,349.88,Operations,Low
